Date,Close
6/3/2013 16:00:00,79.33
6/4/2013 16:00:00,78.36
6/5/2013 16:00:00,76.95
6/6/2013 16:00:00,78.02
6/7/2013 16:00:00,82.81
6/10/2013 16:00:00,83.14
6/11/2013 16:00:00,81.4
6/12/2013 16:00:00,80.23
6/13/2013 16:00:00,82.66
6/14/2013 16:00:00,80.31
6/17/2013 16:00:00,78.75
6/18/2013 16:00:00,78.8
6/19/2013 16:00:00,77.87
6/20/2013 16:00:00,76.16
6/21/2013 16:00:00,75.98
6/24/2013 16:00:00,76.67
6/25/2013 16:00:00,78.1
6/26/2013 16:00:00,80.32
6/27/2013 16:00:00,80.53
6/28/2013 16:00:00,80.06
7/1/2013 16:00:00,80.43
7/2/2013 16:00:00,79.52
7/3/2013 16:00:00,80.63
7/5/2013 16:00:00,82.43
7/8/2013 16:00:00,80.38
7/9/2013 16:00:00,79.99
7/10/2013 16:00:00,81.64
7/11/2013 16:00:00,84.7
7/12/2013 16:00:00,87.79
7/15/2013 16:00:00,86.75
7/16/2013 16:00:00,85.49
7/17/2013 16:00:00,85.51
7/18/2013 16:00:00,86.79
7/19/2013 16:00:00,88.51
7/22/2013 16:00:00,88.24
7/23/2013 16:00:00,86.55
7/24/2013 16:00:00,85.26
7/25/2013 16:00:00,87.62
7/26/2013 16:00:00,80.71
7/29/2013 16:00:00,79.66
7/30/2013 16:00:00,81.91
7/31/2013 16:00:00,79.8
8/1/2013 16:00:00,80.72
8/2/2013 16:00:00,79.44
8/5/2013 16:00:00,78.99
8/6/2013 16:00:00,77.33
8/7/2013 16:00:00,78.05
8/8/2013 16:00:00,77.67
8/9/2013 16:00:00,77.15
8/12/2013 16:00:00,77.48
8/13/2013 16:00:00,77.53
8/14/2013 16:00:00,78.25
8/15/2013 16:00:00,76.96
8/16/2013 16:00:00,76.51
8/19/2013 16:00:00,75.28
8/20/2013 16:00:00,76.55
8/21/2013 16:00:00,76.35
8/22/2013 16:00:00,78.4
8/23/2013 16:00:00,77.78
8/26/2013 16:00:00,77.95
8/27/2013 16:00:00,75
8/28/2013 16:00:00,75.94
8/29/2013 16:00:00,77.25
8/30/2013 16:00:00,75.15
9/3/2013 16:00:00,75.38
9/4/2013 16:00:00,78.3
9/5/2013 16:00:00,78.38
9/6/2013 16:00:00,78.99
9/9/2013 16:00:00,81.93
9/10/2013 16:00:00,81.32
9/11/2013 16:00:00,79.81
9/12/2013 16:00:00,81.4
9/13/2013 16:00:00,78.25
9/16/2013 16:00:00,76.18
9/17/2013 16:00:00,78.03
9/18/2013 16:00:00,77.11
9/19/2013 16:00:00,76.29
9/20/2013 16:00:00,76.15
9/23/2013 16:00:00,75.59
9/24/2013 16:00:00,74.53
9/25/2013 16:00:00,74.67
9/26/2013 16:00:00,76.53
9/27/2013 16:00:00,76.1
9/30/2013 16:00:00,75.82
10/1/2013 16:00:00,77.02
10/2/2013 16:00:00,76.74
10/3/2013 16:00:00,77.16
10/4/2013 16:00:00,77.21
10/7/2013 16:00:00,75.48
10/8/2013 16:00:00,72.22
10/9/2013 16:00:00,70.15
10/10/2013 16:00:00,70.99
10/11/2013 16:00:00,70.92
10/14/2013 16:00:00,73.71
10/15/2013 16:00:00,73.35
10/16/2013 16:00:00,75.46
10/17/2013 16:00:00,76.86
10/18/2013 16:00:00,77.06
10/21/2013 16:00:00,74.64
10/22/2013 16:00:00,77.62
10/23/2013 16:00:00,75.61
10/24/2013 16:00:00,76.91
10/25/2013 16:00:00,76.83
10/28/2013 16:00:00,77.83
10/29/2013 16:00:00,76.09
10/30/2013 16:00:00,71.75
10/31/2013 16:00:00,71.35
11/1/2013 16:00:00,67.36
11/4/2013 16:00:00,66.21
11/5/2013 16:00:00,65.38
11/6/2013 16:00:00,62.6
11/7/2013 16:00:00,61.03
11/8/2013 16:00:00,61.06
11/11/2013 16:00:00,60.55
11/12/2013 16:00:00,60.18
11/13/2013 16:00:00,61.2
11/14/2013 16:00:00,61.03
11/15/2013 16:00:00,63.39
11/18/2013 16:00:00,61.69
11/19/2013 16:00:00,62.38
11/20/2013 16:00:00,65.14
11/21/2013 16:00:00,66.23
11/22/2013 16:00:00,66.28
11/25/2013 16:00:00,67.96
11/26/2013 16:00:00,68.37
11/27/2013 16:00:00,68.32
11/29/2013 16:00:00,69.42
12/2/2013 16:00:00,69.25
12/3/2013 16:00:00,67.66
12/4/2013 16:00:00,67.33
12/5/2013 16:00:00,66.45
12/6/2013 16:00:00,66.45
12/9/2013 16:00:00,66.75
12/10/2013 16:00:00,66.23
12/11/2013 16:00:00,64.39
12/12/2013 16:00:00,65.36
12/13/2013 16:00:00,65.18
12/16/2013 16:00:00,64.76
12/17/2013 16:00:00,65.58
12/18/2013 16:00:00,68.63
12/19/2013 16:00:00,69.95
12/20/2013 16:00:00,71.83
12/23/2013 16:00:00,73.48
12/24/2013 16:00:00,73.49
12/26/2013 16:00:00,73.81
12/27/2013 16:00:00,73.45
12/30/2013 16:00:00,73.89
12/31/2013 16:00:00,74.3
1/2/2014 16:00:00,73.83
1/3/2014 16:00:00,73.45
1/6/2014 16:00:00,75.5
1/7/2014 16:00:00,74.49
1/8/2014 16:00:00,75.23
1/9/2014 16:00:00,76.32
1/10/2014 16:00:00,78.21
1/13/2014 16:00:00,77.04
1/14/2014 16:00:00,79.38
1/15/2014 16:00:00,78.77
1/16/2014 16:00:00,81
1/17/2014 16:00:00,82.09
1/21/2014 16:00:00,85.48
1/22/2014 16:00:00,84.12
1/23/2014 16:00:00,83.83
1/24/2014 16:00:00,79.77
1/27/2014 16:00:00,79.37
1/28/2014 16:00:00,79.3
1/29/2014 16:00:00,78.82
1/30/2014 16:00:00,82.15
1/31/2014 16:00:00,79.04
2/3/2014 16:00:00,77.63
2/4/2014 16:00:00,79.15
2/5/2014 16:00:00,77.41
2/6/2014 16:00:00,78.17
2/7/2014 16:00:00,81.41
2/10/2014 16:00:00,82.17
2/11/2014 16:00:00,84.98
2/12/2014 16:00:00,83.9
2/13/2014 16:00:00,85
2/14/2014 16:00:00,81.61
2/18/2014 16:00:00,82
2/19/2014 16:00:00,82.6
2/20/2014 16:00:00,84.01
2/21/2014 16:00:00,84.81
2/24/2014 16:00:00,83.95
2/25/2014 16:00:00,84.62
2/26/2014 16:00:00,83.95
2/27/2014 16:00:00,83.16
2/28/2014 16:00:00,80.86
3/3/2014 16:00:00,81.56
3/4/2014 16:00:00,83.12
3/5/2014 16:00:00,82.96
3/6/2014 16:00:00,79.94
3/7/2014 16:00:00,79.94
3/10/2014 16:00:00,79.65
3/11/2014 16:00:00,79.19
3/12/2014 16:00:00,79.87
3/13/2014 16:00:00,77.86
3/14/2014 16:00:00,78.32
3/17/2014 16:00:00,77.7
3/18/2014 16:00:00,79
3/19/2014 16:00:00,77.8
3/20/2014 16:00:00,77.77
3/21/2014 16:00:00,73.83
3/24/2014 16:00:00,72.44
3/25/2014 16:00:00,71.9
3/26/2014 16:00:00,70.44
3/27/2014 16:00:00,70.78
3/28/2014 16:00:00,67.8
3/31/2014 16:00:00,70.72
4/1/2014 16:00:00,71.87
4/2/2014 16:00:00,72.3
4/3/2014 16:00:00,69.12
4/4/2014 16:00:00,65.84
4/7/2014 16:00:00,66.4
4/8/2014 16:00:00,65.35
4/9/2014 16:00:00,69.95
4/10/2014 16:00:00,65.69
4/11/2014 16:00:00,63.06
4/14/2014 16:00:00,62.44
4/15/2014 16:00:00,63.25
4/16/2014 16:00:00,64.39
4/17/2014 16:00:00,64.17
4/21/2014 16:00:00,65.47
4/22/2014 16:00:00,68.3
4/23/2014 16:00:00,66.92
4/24/2014 16:00:00,66.18
4/25/2014 16:00:00,64.19
4/28/2014 16:00:00,64.51
4/29/2014 16:00:00,67.57
4/30/2014 16:00:00,67.7
5/1/2014 16:00:00,68.95
5/2/2014 16:00:00,66.37
5/5/2014 16:00:00,68.41
5/6/2014 16:00:00,66.56
5/7/2014 16:00:00,65.17
5/8/2014 16:00:00,63.8
5/9/2014 16:00:00,65.05
5/12/2014 16:00:00,67.74
5/13/2014 16:00:00,66.71
5/14/2014 16:00:00,67.69
5/15/2014 16:00:00,65.46
5/16/2014 16:00:00,65.03
5/19/2014 16:00:00,67.22
5/20/2014 16:00:00,65.49
5/21/2014 16:00:00,67.15
5/22/2014 16:00:00,71.18
5/23/2014 16:00:00,71.04
5/27/2014 16:00:00,73.36
5/28/2014 16:00:00,71.72
5/29/2014 16:00:00,72.81
5/30/2014 16:00:00,72.26
6/2/2014 16:00:00,72.63
6/3/2014 16:00:00,72.96
6/4/2014 16:00:00,72.64
6/5/2014 16:00:00,73.06
6/6/2014 16:00:00,73.49
6/9/2014 16:00:00,74.61
6/10/2014 16:00:00,74.04
6/11/2014 16:00:00,74.08
6/12/2014 16:00:00,73.5
6/13/2014 16:00:00,73.49
6/16/2014 16:00:00,67.12
6/17/2014 16:00:00,65.89
6/18/2014 16:00:00,65.08
6/19/2014 16:00:00,64.63
6/20/2014 16:00:00,64.96
6/23/2014 16:00:00,66.61
6/24/2014 16:00:00,93.53
6/25/2014 16:00:00,89.86
6/26/2014 16:00:00,93.17
6/27/2014 16:00:00,93.77
6/30/2014 16:00:00,94.68
7/1/2014 16:00:00,95.85
7/2/2014 16:00:00,98.03
7/3/2014 16:00:00,98.8
7/7/2014 16:00:00,96.84
7/8/2014 16:00:00,95.04
7/9/2014 16:00:00,98.1
7/10/2014 16:00:00,97.82
7/11/2014 16:00:00,99.07
7/14/2014 16:00:00,98.38
7/15/2014 16:00:00,96.53
7/16/2014 16:00:00,96.83
7/17/2014 16:00:00,94.49
7/18/2014 16:00:00,97.2
7/21/2014 16:00:00,96.31
7/22/2014 16:00:00,97.74
7/23/2014 16:00:00,98.14
7/24/2014 16:00:00,95.77
7/25/2014 16:00:00,95.75
7/28/2014 16:00:00,95.56
7/29/2014 16:00:00,95.56
7/30/2014 16:00:00,92.01
7/31/2014 16:00:00,88.91
8/1/2014 16:00:00,87.53
8/4/2014 16:00:00,86.69
8/5/2014 16:00:00,87
8/6/2014 16:00:00,86.81
8/7/2014 16:00:00,84.74
8/8/2014 16:00:00,86.42
8/11/2014 16:00:00,86.2
8/12/2014 16:00:00,85.41
8/13/2014 16:00:00,88.75
8/14/2014 16:00:00,90.37
8/15/2014 16:00:00,90.88
8/18/2014 16:00:00,91.3
8/19/2014 16:00:00,91.92
8/20/2014 16:00:00,91.3
8/21/2014 16:00:00,88.99
8/22/2014 16:00:00,90.22
8/25/2014 16:00:00,91.76
8/26/2014 16:00:00,93.64
8/27/2014 16:00:00,93.03
8/28/2014 16:00:00,92.8
8/29/2014 16:00:00,93.57
9/2/2014 16:00:00,92.96
9/3/2014 16:00:00,92.82
9/4/2014 16:00:00,91.55
9/5/2014 16:00:00,95.04
9/8/2014 16:00:00,94.49
9/9/2014 16:00:00,93.12
9/10/2014 16:00:00,94.74
9/11/2014 16:00:00,94.25
9/12/2014 16:00:00,92.99
9/15/2014 16:00:00,92.13
9/16/2014 16:00:00,93.86
9/17/2014 16:00:00,94.5
9/18/2014 16:00:00,97.35
9/19/2014 16:00:00,103.75
9/22/2014 16:00:00,104.71
9/23/2014 16:00:00,104.84
9/24/2014 16:00:00,111.98
9/25/2014 16:00:00,110.28
9/26/2014 16:00:00,113.6
9/29/2014 16:00:00,113.9
9/30/2014 16:00:00,112.31
10/1/2014 16:00:00,107.25
10/2/2014 16:00:00,104.8
10/3/2014 16:00:00,108.59
10/6/2014 16:00:00,105.76
10/7/2014 16:00:00,102.83
10/8/2014 16:00:00,107.02
10/9/2014 16:00:00,105.27
10/10/2014 16:00:00,104.73
10/13/2014 16:00:00,105.91
10/14/2014 16:00:00,104.26
10/15/2014 16:00:00,101.1
10/16/2014 16:00:00,101.26
10/17/2014 16:00:00,102.35
10/20/2014 16:00:00,104.77
10/21/2014 16:00:00,108.16
10/22/2014 16:00:00,106.17
10/23/2014 16:00:00,108.09
10/24/2014 16:00:00,109.91
10/27/2014 16:00:00,111.59
10/28/2014 16:00:00,114.07
10/29/2014 16:00:00,109.91
10/30/2014 16:00:00,110.85
10/31/2014 16:00:00,112.64
11/3/2014 16:00:00,112.98
11/4/2014 16:00:00,114.1
11/5/2014 16:00:00,111.59
11/6/2014 16:00:00,117.29
11/7/2014 16:00:00,115.93
11/10/2014 16:00:00,116.94
11/11/2014 16:00:00,117.49
11/12/2014 16:00:00,116.68
11/13/2014 16:00:00,112.72
11/14/2014 16:00:00,111.34
11/17/2014 16:00:00,111.62
11/18/2014 16:00:00,111.04
11/19/2014 16:00:00,112.8
11/20/2014 16:00:00,112.89
11/21/2014 16:00:00,111.4
11/24/2014 16:00:00,113.8
11/25/2014 16:00:00,114.19
11/26/2014 16:00:00,115.39
11/28/2014 16:00:00,117.88
12/1/2014 16:00:00,116.85
12/2/2014 16:00:00,118.95
12/3/2014 16:00:00,120.18
12/4/2014 16:00:00,118.71
12/5/2014 16:00:00,117.95
12/8/2014 16:00:00,119.38
12/9/2014 16:00:00,120.3
12/10/2014 16:00:00,117.2
12/11/2014 16:00:00,120.78
12/12/2014 16:00:00,118.55
12/15/2014 16:00:00,112.88
12/16/2014 16:00:00,110.86
12/17/2014 16:00:00,111.85
12/18/2014 16:00:00,117.74
12/19/2014 16:00:00,118.9
12/22/2014 16:00:00,116.68
12/23/2014 16:00:00,113.75
12/24/2014 16:00:00,115.15
12/26/2014 16:00:00,118.41
12/29/2014 16:00:00,119.79
12/30/2014 16:00:00,119.15
12/31/2014 16:00:00,118.8
1/2/2015 16:00:00,123.07
1/5/2015 16:00:00,121.03
1/6/2015 16:00:00,117.36
1/7/2015 16:00:00,120.66
1/8/2015 16:00:00,123.97
1/9/2015 16:00:00,122.21
1/12/2015 16:00:00,118.31
1/13/2015 16:00:00,120.6
1/14/2015 16:00:00,120.38
1/15/2015 16:00:00,117.78
1/16/2015 16:00:00,122.86
1/20/2015 16:00:00,124.74
1/21/2015 16:00:00,125.09
1/22/2015 16:00:00,127.3
1/23/2015 16:00:00,125.57
1/26/2015 16:00:00,125.12
1/27/2015 16:00:00,123.67
1/28/2015 16:00:00,121.26
1/29/2015 16:00:00,114.14
1/30/2015 16:00:00,110.14
2/2/2015 16:00:00,111.18
2/3/2015 16:00:00,108.72
2/4/2015 16:00:00,109.27
2/5/2015 16:00:00,111.59
2/6/2015 16:00:00,108.66
2/9/2015 16:00:00,107.88
2/10/2015 16:00:00,108.43
2/11/2015 16:00:00,108.62
2/12/2015 16:00:00,109.63
2/13/2015 16:00:00,113.66
2/17/2015 16:00:00,113.4
2/18/2015 16:00:00,113.57
2/19/2015 16:00:00,111.97
2/20/2015 16:00:00,118.61
2/23/2015 16:00:00,117.12
2/24/2015 16:00:00,116.92
2/25/2015 16:00:00,118.84
2/26/2015 16:00:00,119.97
2/27/2015 16:00:00,119.43
3/2/2015 16:00:00,120.17
3/3/2015 16:00:00,123.52
3/4/2015 16:00:00,120.05
3/5/2015 16:00:00,126.96
3/6/2015 16:00:00,126.34
3/9/2015 16:00:00,126.98
3/10/2015 16:00:00,124.14
3/11/2015 16:00:00,122.64
3/12/2015 16:00:00,123.31
3/13/2015 16:00:00,124
3/16/2015 16:00:00,127.73
3/17/2015 16:00:00,129.15
3/18/2015 16:00:00,129.79
3/19/2015 16:00:00,134.25
3/20/2015 16:00:00,131
3/23/2015 16:00:00,125.79
3/24/2015 16:00:00,124.34
3/25/2015 16:00:00,118.64
3/26/2015 16:00:00,117.6
3/27/2015 16:00:00,120.34
3/30/2015 16:00:00,121.25
3/31/2015 16:00:00,117.97
4/1/2015 16:00:00,116.43
4/2/2015 16:00:00,117.23
4/6/2015 16:00:00,118.25
4/7/2015 16:00:00,120.47
4/8/2015 16:00:00,123.79
4/9/2015 16:00:00,125.64
4/10/2015 16:00:00,128.47
4/13/2015 16:00:00,127.81
4/14/2015 16:00:00,128.73
4/15/2015 16:00:00,129.2
4/16/2015 16:00:00,128.94
4/17/2015 16:00:00,125.07
4/20/2015 16:00:00,125.55
4/21/2015 16:00:00,132.2
4/22/2015 16:00:00,132.85
4/23/2015 16:00:00,135.82
4/24/2015 16:00:00,133.2
4/27/2015 16:00:00,127.88
4/28/2015 16:00:00,125.47
4/29/2015 16:00:00,123.76
4/30/2015 16:00:00,123.28
5/1/2015 16:00:00,125.6
5/4/2015 16:00:00,126.3
5/5/2015 16:00:00,122.15
5/6/2015 16:00:00,122.93
5/7/2015 16:00:00,125.05
5/8/2015 16:00:00,127.41
5/11/2015 16:00:00,124.08
5/13/2015 16:00:00,125.52
5/14/2015 16:00:00,123
5/15/2015 16:00:00,126.21
5/18/2015 16:00:00,127.31
5/19/2015 16:00:00,128.31
5/20/2015 16:00:00,126.75
5/21/2015 16:00:00,125.05
5/22/2015 16:00:00,125.08
5/26/2015 16:00:00,122.63
5/27/2015 16:00:00,127.8
5/28/2015 16:00:00,127.4
5/29/2015 16:00:00,128.29
6/1/2015 16:00:00,126.8
6/2/2015 16:00:00,124.8
6/3/2015 16:00:00,126.92
6/4/2015 16:00:00,126.94
6/5/2015 16:00:00,127.35
6/8/2015 16:00:00,125.52
6/9/2015 16:00:00,124.08
6/10/2015 16:00:00,125.18
6/11/2015 16:00:00,126.35
6/12/2015 16:00:00,124.36
6/15/2015 16:00:00,123.5
6/16/2015 16:00:00,123.34
6/17/2015 16:00:00,124.05
6/18/2015 16:00:00,127.63
6/19/2015 16:00:00,128.04
6/22/2015 16:00:00,129.03
6/23/2015 16:00:00,131.62
6/24/2015 16:00:00,129.59
6/25/2015 16:00:00,128.35
6/26/2015 16:00:00,126.87
6/29/2015 16:00:00,122.03
6/30/2015 16:00:00,123.48
7/1/2015 16:00:00,126.19
7/2/2015 16:00:00,131.26
7/6/2015 16:00:00,128.83
7/7/2015 16:00:00,127.48
7/8/2015 16:00:00,121.54
7/9/2015 16:00:00,120.89
7/10/2015 16:00:00,122.95
7/13/2015 16:00:00,124.24
7/14/2015 16:00:00,129.44
7/15/2015 16:00:00,133.53
7/16/2015 16:00:00,133.9
7/17/2015 16:00:00,134.17
7/20/2015 16:00:00,133.47
7/21/2015 16:00:00,130.97
7/22/2015 16:00:00,131.02
7/23/2015 16:00:00,130.85
7/24/2015 16:00:00,125.5
7/27/2015 16:00:00,123.23
7/28/2015 16:00:00,128.3
7/29/2015 16:00:00,125.62
7/30/2015 16:00:00,135.46
7/31/2015 16:00:00,135
8/3/2015 16:00:00,136.99
8/4/2015 16:00:00,140.3
8/5/2015 16:00:00,141.22
8/6/2015 16:00:00,139.44
8/7/2015 16:00:00,137.74
8/10/2015 16:00:00,139.63
8/11/2015 16:00:00,135.87
8/12/2015 16:00:00,137.64
8/13/2015 16:00:00,137.37
8/14/2015 16:00:00,136.88
8/17/2015 16:00:00,139.61
8/18/2015 16:00:00,139.76
8/19/2015 16:00:00,141.48
8/20/2015 16:00:00,132.91
8/21/2015 16:00:00,125.47
8/24/2015 16:00:00,119.27
8/25/2015 16:00:00,121.17
8/26/2015 16:00:00,130.11
8/27/2015 16:00:00,133.75
8/28/2015 16:00:00,134.05
8/31/2015 16:00:00,127.52
9/1/2015 16:00:00,124.04
9/2/2015 16:00:00,129
9/3/2015 16:00:00,126.53
9/4/2015 16:00:00,126.99
9/8/2015 16:00:00,133.11
9/9/2015 16:00:00,129.95
9/10/2015 16:00:00,132
9/11/2015 16:00:00,134.06
9/14/2015 16:00:00,134.85
9/15/2015 16:00:00,135.45
9/16/2015 16:00:00,133.66
9/17/2015 16:00:00,135.19
9/18/2015 16:00:00,124.16
9/21/2015 16:00:00,118.19
9/22/2015 16:00:00,114.41
9/23/2015 16:00:00,111.86
9/24/2015 16:00:00,111.11
9/25/2015 16:00:00,103.28
9/28/2015 16:00:00,98.5
9/29/2015 16:00:00,99.83
9/30/2015 16:00:00,104.14
10/1/2015 16:00:00,107.23
10/2/2015 16:00:00,115.18
10/5/2015 16:00:00,114.52
10/6/2015 16:00:00,109.46
10/7/2015 16:00:00,109.4
10/8/2015 16:00:00,109.03
10/9/2015 16:00:00,110
10/12/2015 16:00:00,113.25
10/13/2015 16:00:00,109.4
10/14/2015 16:00:00,113.3
10/15/2015 16:00:00,115.79
10/16/2015 16:00:00,114.32
10/19/2015 16:00:00,115.88
10/20/2015 16:00:00,110.25
10/21/2015 16:00:00,109.62
10/22/2015 16:00:00,109.49
10/23/2015 16:00:00,114.37
10/26/2015 16:00:00,114.77
10/27/2015 16:00:00,121.01
10/28/2015 16:00:00,120.1
10/29/2015 16:00:00,126.17
10/30/2015 16:00:00,124.74
11/2/2015 16:00:00,126.94
11/3/2015 16:00:00,128.36
11/4/2015 16:00:00,124.9
11/5/2015 16:00:00,121.91
11/6/2015 16:00:00,117.96
11/9/2015 16:00:00,118.85
11/10/2015 16:00:00,118.9
11/11/2015 16:00:00,118.2
11/12/2015 16:00:00,117.3
11/13/2015 16:00:00,123.05
11/16/2015 16:00:00,125.28
11/17/2015 16:00:00,128.26
11/18/2015 16:00:00,133.26
11/19/2015 16:00:00,130.08
11/20/2015 16:00:00,130.55
11/23/2015 16:00:00,132.29
11/24/2015 16:00:00,133.13
11/25/2015 16:00:00,131.97
11/27/2015 16:00:00,133.06
11/30/2015 16:00:00,129.36
12/1/2015 16:00:00,130.36
12/2/2015 16:00:00,130.41
12/3/2015 16:00:00,122.06
12/4/2015 16:00:00,125.17
12/7/2015 16:00:00,121.79
12/8/2015 16:00:00,123.29
12/9/2015 16:00:00,120.63
12/10/2015 16:00:00,121.87
12/11/2015 16:00:00,117.64
12/14/2015 16:00:00,115.7
12/15/2015 16:00:00,117.28
12/16/2015 16:00:00,118.53
12/17/2015 16:00:00,117.94
12/18/2015 16:00:00,116.51
12/21/2015 16:00:00,120.56
12/22/2015 16:00:00,122.74
12/23/2015 16:00:00,123.8
12/24/2015 16:00:00,124.84
12/28/2015 16:00:00,123.95
12/29/2015 16:00:00,127.87
12/30/2015 16:00:00,126.4
12/31/2015 16:00:00,125.83
1/4/2016 16:00:00,122.89
1/5/2016 16:00:00,123.45
1/6/2016 16:00:00,122.23
1/7/2016 16:00:00,114.96
1/8/2016 16:00:00,110.71
1/11/2016 16:00:00,103.95
1/12/2016 16:00:00,103.64
