Date,Equally Weighted Portfolio,S&P 500 Index,S&P 60 TSX ETF,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC,Algo 1,Algo 2
2013-01-17 16:00:00,0.00614163474600622,0.00564296530696784,0.003848268279274425,,,,,,
2013-01-18 16:00:00,-0.0026134869887489923,0.0034032438856401726,0.004928806133625452,,,,,,
2013-01-19 16:00:00,0.0,,,,,,,,
2013-01-20 16:00:00,0.0,,,,,,,,
2013-01-21 16:00:00,0.0,0.0,0.008174386920980936,,,,,,
2013-01-22 16:00:00,0.001825410708191555,0.004428054213380994,0.00216216216216214,,,,,,
2013-01-23 16:00:00,-0.0017520396255168663,0.0015074770863483522,-0.0026968716289105243,,,,,,
2013-01-24 16:00:00,0.006898224134335141,6.689813421001389e-06,0.0037858301784747805,,,,,,
2013-01-25 16:00:00,0.012009984439450429,0.005445471695588733,0.0,,,,,,
2013-01-26 16:00:00,0.0,,,,,,,,
2013-01-27 16:00:00,0.0,,,,,,,,
2013-01-28 16:00:00,0.0033376723167073854,-0.0018496832916378159,0.0005387931034483984,,,,,,
2013-01-29 16:00:00,-0.014778735589620841,0.0051060539401937,0.000538502961766163,,,,,,
2013-01-30 16:00:00,-0.014890589522141642,-0.003899617996604321,-0.0043057050592033574,,,,,,
2013-01-31 16:00:00,0.0461343632138508,-0.0025633172654399017,-0.010270270270270387,,,,,,
2013-02-01 16:00:00,0.007871647516501714,0.010052666359613216,0.007646095030038325,,,,,,
2013-02-02 16:00:00,0.0,,,,,,,,
2013-02-03 16:00:00,0.0,,,,,,,,
2013-02-04 16:00:00,-0.01642465494075147,-0.011538690299173315,-0.005420054200541924,,,,,,
2013-02-05 16:00:00,0.012915009304359517,0.01041645773579103,0.0021798365122616126,,,,,,
2013-02-06 16:00:00,0.0033824057387409788,0.0005491996903306262,0.0032626427406199365,,,,,,
2013-02-07 16:00:00,-0.003955675063537645,-0.0018054122688674346,-0.003252032520325132,,,,,,
2013-02-08 16:00:00,0.007113031007957504,0.005657914786768137,0.005981511691136365,,,,,,
2013-02-09 16:00:00,0.0,,,,,,,,
2013-02-10 16:00:00,0.0,,,,,,,,
2013-02-11 16:00:00,-0.002559307765089414,-0.0006060885548082595,-0.00324324324324321,,,,,,
2013-02-12 16:00:00,0.00795348498030546,0.0015952432745993672,0.0032537960954446277,,,,,,
2013-02-13 16:00:00,-0.0017755219770029692,0.0005923273859276268,-0.00108108108108107,,,,,,
2013-02-14 16:00:00,0.006286237925772765,0.0006906395322070491,-0.004870129870129913,,,,,,
2013-02-15 16:00:00,-0.0007450705428992956,-0.0010451037873510094,-0.002718868950516651,,,,,,
2013-02-16 16:00:00,0.0,,,,,,,,
2013-02-17 16:00:00,0.0,,,,,,,,
2013-02-18 16:00:00,0.0,,,,,,,,
2013-02-19 16:00:00,0.00279501228326422,0.007336539916699136,0.010905125408942062,,,,,,
2013-02-20 16:00:00,-0.009583115306008683,-0.01240414385932831,-0.007011866235167141,,,,,,
2013-02-21 16:00:00,-0.011299115847999364,-0.0063031184893680425,-0.005431830526887671,,,,,,
2013-02-22 16:00:00,0.019105962136086153,0.008772513677932858,0.004915346805024479,,,,,,
2013-02-23 16:00:00,0.0,,,,,,,,
2013-02-24 16:00:00,0.0,,,,,,,,
2013-02-25 16:00:00,-0.01641440991473253,-0.018309580364212152,-0.0038043478260869623,,,,,,
2013-02-26 16:00:00,0.015400275070792113,0.006109486843431933,0.0021822149481725006,,,,,,
2013-02-27 16:00:00,0.023658959805608684,0.012725960960359162,0.007076755579749516,,,,,,
2013-02-28 16:00:00,-0.004716194550138142,-0.000864121794998618,0.005945945945945885,,,,,,
2013-03-01 16:00:00,-0.004234915652415916,0.002323923204901268,-0.002686727565824887,,,,,,
2013-03-02 16:00:00,0.0,,,,,,,,
2013-03-03 16:00:00,0.0,,,,,,,,
2013-03-04 16:00:00,0.002407460406801221,0.004610723224871549,-0.00592672413793105,,,,,,
2013-03-05 16:00:00,0.016077529830111306,0.009565958562811394,0.003252032520325354,,,,,,
2013-03-06 16:00:00,0.0024157522782745967,0.0010845634794356407,0.005942733657482435,,,,,,
2013-03-07 16:00:00,-0.0027485968909940262,0.0018164597200056587,-0.0010741138560687036,,,,,,
2013-03-08 16:00:00,0.016582543706092603,0.004481110693795198,0.0005376344086021057,,,,,,
2013-03-09 16:00:00,0.0,,,,,,,,
2013-03-10 16:00:00,0.0,,,,,,,,
2013-03-11 16:00:00,-0.0017393112596392202,0.00324913936487059,0.0021493820526599094,,,,,,
2013-03-12 16:00:00,0.003371514828539235,-0.0024032591792934044,0.0010723860589814116,,,,,,
2013-03-13 16:00:00,0.005891805313528043,0.0013140265897144676,-0.010176754151044576,,,,,,
2013-03-14 16:00:00,0.002779542275556102,0.005603015721894922,0.005411255411255311,,,,,,
2013-03-15 16:00:00,-0.004541920751732697,-0.0016184438630272302,0.002691065662002279,,,,,,
2013-03-16 16:00:00,0.0,,,,,,,,
2013-03-17 16:00:00,0.0,,,,,,,,
2013-03-18 16:00:00,-0.012071429902778742,-0.005510347920804848,-0.007514761137949577,,,,,,
2013-03-19 16:00:00,-0.005514515014280996,-0.002422524321886499,0.0021633315305571443,,,,,,
2013-03-20 16:00:00,0.010574436789388653,0.006697495382151253,0.005936319481921082,,,,,,
2013-03-21 16:00:00,-0.008638014483486068,-0.008282490007762933,-0.018240343347639465,,,,,,
2013-03-22 16:00:00,0.008399613377070668,0.007174278690645686,0.005464480874316724,,,,,,
2013-03-23 16:00:00,0.0,,,,,,,,
2013-03-24 16:00:00,0.0,,,,,,,,
2013-03-25 16:00:00,0.0004919725498678141,-0.0033399919069426742,-0.009239130434782528,,,,,,
2013-03-26 16:00:00,0.001888766406210563,0.007785060160212298,0.0021941854086668933,,,,,,
2013-03-27 16:00:00,0.004421617623288032,-0.0005883218120312783,-0.00273672687465798,,,,,,
2013-03-28 16:00:00,0.015299078304869696,0.004056691301148607,0.00658616904500553,,,,,,
2013-03-29 16:00:00,0.0,,,,,,,,
2013-03-30 16:00:00,0.0,,,,,,,,
2013-03-31 16:00:00,0.0,,,,,,,,
2013-04-01 16:00:00,-0.02089355845757981,-0.0044736456388327905,-0.0021810250817884125,,,,,,
2013-04-02 16:00:00,-0.00014388176845507865,0.005172292388152311,0.0,,,,,,
2013-04-03 16:00:00,-0.016280906882979274,-0.010546091386721801,-0.021857923497267895,,,,,,
2013-04-04 16:00:00,0.0059131014760753775,0.004048426648816772,-0.005586592178770777,,,,,,
2013-04-05 16:00:00,-0.001187560180768488,-0.004294926858036674,-0.0050561797752809445,,,,,,
2013-04-06 16:00:00,0.0,,,,,,,,
2013-04-07 16:00:00,0.0,,,,,,,,
2013-04-08 16:00:00,-0.0012934290718502606,0.006302791512154959,0.0005646527385656519,,,,,,
2013-04-09 16:00:00,0.007949837031490593,0.003544307036792871,0.011286681715575675,,,,,,
2013-04-10 16:00:00,0.016155523105345408,0.012189135604133705,0.006696428571428381,,,,,,
2013-04-11 16:00:00,-0.026070716865254837,0.003552241250086574,-0.006651884700665023,,,,,,
2013-04-12 16:00:00,0.0034375481199352188,-0.0028367548027137257,-0.010602678571428603,,,,,,
2013-04-13 16:00:00,0.0,,,,,,,,
2013-04-14 16:00:00,0.0,,,,,,,,
2013-04-15 16:00:00,-0.02525387733065181,-0.02296629637788339,-0.025944726452340694,,,,,,
2013-04-16 16:00:00,0.01087683331499858,0.014307248318689014,0.009264620729589002,,,,,,
2013-04-17 16:00:00,-0.009066037015022378,-0.01432772121912651,-0.012621916236373987,,,,,,
2013-04-18 16:00:00,-0.013876410804619432,-0.006700987751367626,0.0034863451481697005,,,,,,
2013-04-19 16:00:00,0.1272679662960649,0.008847892787410716,0.006369426751592355,,,,,,
2013-04-20 16:00:00,0.0,,,,,,,,
2013-04-21 16:00:00,0.0,,,,,,,,
2013-04-22 16:00:00,-0.0031113544995053483,0.004661629963028435,0.0005753739930955959,,,,,,
2013-04-23 16:00:00,0.010731866837382411,0.010419200000000073,-0.0017251293847039273,,,,,,
2013-04-24 16:00:00,0.0012634754123868948,6.3340047378179776e-06,0.017857142857143016,,,,,,
2013-04-25 16:00:00,0.003998138280140485,0.004034735461967864,-0.0005659309564234327,,,,,,
2013-04-26 16:00:00,-0.00830234708681643,-0.0018420853415428429,-0.006795016987542479,,,,,,
2013-04-27 16:00:00,0.0,,,,,,,,
2013-04-28 16:00:00,0.0,,,,,,,,
2013-04-29 16:00:00,0.008546264916056034,0.007186014763878923,0.009122006841505215,,,,,,
2013-04-30 16:00:00,0.00602649423660504,0.0024849241658875254,0.009039548022598876,,,,,,
2013-05-01 16:00:00,-0.005805439718016459,-0.009307886352397654,-0.01119820828667406,,,,,,
2013-05-02 16:00:00,0.008184264113788808,0.009407973715801932,0.006228765571913986,,,,,,
2013-05-03 16:00:00,0.0019392400534410828,0.010534617768013232,0.00562746201463149,,,,,,
2013-05-04 16:00:00,0.0,,,,,,,,
2013-05-05 16:00:00,0.0,,,,,,,,
2013-05-06 16:00:00,0.0031614061581796806,0.00190780589933226,0.0016787912702853625,,,,,,
2013-05-07 16:00:00,-0.0003186994993580991,0.005230293663060381,0.0027932960893854997,,,,,,
2013-05-08 16:00:00,0.0019276011197969956,0.004139093212625067,0.011142061281337101,,,,,,
2013-05-09 16:00:00,0.0017421062320888807,-0.0036871665778561713,-0.006060606060605989,,,,,,
2013-05-10 16:00:00,0.025495665252481526,0.004321712455507276,0.004988913525498795,,,,,,
2013-05-11 16:00:00,0.0,,,,,,,,
2013-05-12 16:00:00,0.0,,,,,,,,
2013-05-13 16:00:00,-0.012484023175628245,4.284752402528014e-05,-0.004412575841147182,,,,,,
2013-05-14 16:00:00,0.011179815578528053,0.01014218647667664,0.00498614958448762,,,,,,
2013-05-15 16:00:00,0.0038239639525152968,0.005114097701079734,-0.008820286659316445,,,,,,
2013-05-16 16:00:00,-0.00325233628974011,-0.005009705928453401,0.0016685205784205959,,,,,,
2013-05-17 16:00:00,0.016266927220623596,0.009482147509497274,0.012215435868961677,,,,,,
2013-05-18 16:00:00,0.0,,,,,,,,
2013-05-19 16:00:00,0.0,,,,,,,,
2013-05-20 16:00:00,-0.004004002672597884,0.00010203346697723603,,,,,,,
2013-05-21 16:00:00,0.008914492460123748,0.001722389259972923,0.008228195282501183,,,,,,
2013-05-22 16:00:00,-0.020446283890057294,-0.008273622660500024,0.0032644178454843686,,,,,,
2013-05-23 16:00:00,-0.0003912491806034926,-0.0029238529616092412,-0.008134490238611791,,,,,,
2013-05-24 16:00:00,-0.002120167755795732,-0.0005513447358695966,0.0,,,,,,
2013-05-25 16:00:00,0.0,,,,,,,,
2013-05-26 16:00:00,0.0,,,,,,,,
2013-05-27 16:00:00,0.0,,0.0010934937124111865,,,,,,
2013-05-28 16:00:00,0.0019065821446996312,0.006340931134820593,0.008192244675041094,,,,,,
2013-05-29 16:00:00,-0.0013245082059671009,-0.007047938026336409,0.0005417118093173912,,,,,,
2013-05-30 16:00:00,0.018428014504430924,0.0036703147370720224,-0.0005414185165131258,,,,,,
2013-05-31 16:00:00,-0.012824373785082588,-0.014307215261029627,-0.010834236186348822,,,,,,
2013-06-01 16:00:00,0.0,,,,,,,,
2013-06-02 16:00:00,0.0,,,,,,,,
2013-06-03 16:00:00,-0.014017825992931865,0.005935955455805386,-0.005476451259583848,,,,,,
2013-06-04 16:00:00,-0.0025750942509736195,-0.005510783823654886,0.0011013215859030367,,,,,,
2013-06-05 16:00:00,-0.015839602012626467,-0.013779744755973433,-0.013201320132013139,,,,,,
2013-06-06 16:00:00,0.007828790814119625,0.008490272857231584,-0.0033444816053512794,,,,,,
2013-06-07 16:00:00,0.01823438134959117,0.012831574795385103,-0.001677852348993203,,,,,,
2013-06-08 16:00:00,0.0,,,,,,,,
2013-06-09 16:00:00,0.0,,,,,,,,
2013-06-10 16:00:00,0.0003677830658730619,-0.0003468461341870066,0.0,,,,,,
2013-06-11 16:00:00,-0.014907655771533836,-0.010153334834825611,-0.012885154061624715,,,,,,
2013-06-12 16:00:00,-0.005490860134264697,-0.008369564548959874,-0.005675368898978461,,,,,,
2013-06-13 16:00:00,0.009229974810140141,0.014784312752710083,0.013698630136986356,,,,,,
2013-06-14 16:00:00,-0.011535765607324345,-0.0058850130778067555,-0.010698198198198283,,,,,,
2013-06-15 16:00:00,0.0,,,,,,,,
2013-06-16 16:00:00,0.0,,,,,,,,
2013-06-17 16:00:00,0.009934747521536093,0.007567328321233413,0.01081388730791133,,,,,,
2013-06-18 16:00:00,0.0019497157211140204,0.007791146036704388,0.009009009009008917,,,,,,
2013-06-19 16:00:00,-0.004777633630063584,-0.01385147202160053,-0.018415178571428714,,,,,,
2013-06-20 16:00:00,-0.01799111187357756,-0.025010282823694108,-0.021603183627060818,,,,,,
2013-06-21 16:00:00,-0.003331396951691867,0.002669705765683039,0.0023242300987798004,,,,,,
2013-06-22 16:00:00,0.0,,,,,,,,
2013-06-23 16:00:00,0.0,,,,,,,,
2013-06-24 16:00:00,-0.015026925540027892,-0.012144960846002695,-0.009855072463768266,,,,,,
2013-06-25 16:00:00,0.009349324615226973,0.009497231563356134,0.010538641686182793,,,,,,
2013-06-26 16:00:00,0.017200089757845906,0.00959049892004571,-0.0034762456546930665,,,,,,
2013-06-27 16:00:00,0.0008157598863457017,0.006199867769419942,0.005232558139534937,,,,,,
2013-06-28 16:00:00,0.001122968527417556,-0.004289610711629144,0.009832272990167867,,,,,,
2013-06-29 16:00:00,0.0,,,,,,,,
2013-06-30 16:00:00,0.0,,,,,,,,
2013-07-01 16:00:00,0.004213721658502201,0.0054037901237642405,,,,,,,
2013-07-02 16:00:00,-0.004114421565299776,-0.0005449051369693647,0.001145475372279492,,,,,,
2013-07-03 16:00:00,0.009066997413081259,0.0008239988104679075,-0.0022883295194507935,,,,,,
2013-07-04 16:00:00,0.0,,0.0028669724770640226,,,,,,
2013-07-05 16:00:00,0.013340792014088445,0.010201744448777639,-0.002287021154945612,,,,,,
2013-07-06 16:00:00,0.0,,,,,,,,
2013-07-07 16:00:00,0.0,,,,,,,,
2013-07-08 16:00:00,-0.00451281069780356,0.005251579456948763,0.005730659025787954,,,,,,
2013-07-09 16:00:00,0.01041155176755988,0.007229679480145856,0.009116809116809232,,,,,,
2013-07-10 16:00:00,0.018323059721869272,0.00018156289338633336,0.0005646527385656519,,,,,,
2013-07-11 16:00:00,0.01841007285965244,0.013554235093367062,0.014108352144469594,,,,,,
2013-07-12 16:00:00,0.010100284020265703,0.0030865303100859887,-0.0033388981636058856,,,,,,
2013-07-13 16:00:00,0.0,,,,,,,,
2013-07-14 16:00:00,0.0,,,,,,,,
2013-07-15 16:00:00,-0.002351250887659462,0.0013748445116326113,0.007816862088218857,,,,,,
2013-07-16 16:00:00,-0.0020954906941476285,-0.0037087667161961324,-0.0016620498614958734,,,,,,
2013-07-17 16:00:00,0.004264537893076814,0.0027740326679632776,0.006659267480577213,,,,,,
2013-07-18 16:00:00,0.006870554995153522,0.005032988083835344,0.006063947078279952,,,,,,
2013-07-19 16:00:00,0.0018884181113779652,0.0016100676583579165,0.0032876712328766544,,,,,,
2013-07-20 16:00:00,0.0,,,,,,,,
2013-07-21 16:00:00,0.0,,,,,,,,
2013-07-22 16:00:00,0.0011327249380392868,0.00203298878901248,0.007099945385035555,,,,,,
2013-07-23 16:00:00,0.006757648381023085,-0.0018519283056034341,-0.00379609544468551,,,,,,
2013-07-24 16:00:00,-0.0067792803322494375,-0.0038111782745112732,-0.004899292324441973,,,,,,
2013-07-25 16:00:00,0.0032742703030993695,0.002556437358387509,0.000547045951859948,,,,,,
2013-07-26 16:00:00,-0.02186678775894557,0.0008282798402603486,0.0005467468562057043,,,,,,
2013-07-27 16:00:00,0.0,,,,,,,,
2013-07-28 16:00:00,0.0,,,,,,,,
2013-07-29 16:00:00,-0.00988614286892102,-0.0037359973989892215,0.0,,,,,,
2013-07-30 16:00:00,0.010035032289617506,0.0003738140304867521,-0.005464480874317057,,,,,,
2013-07-31 16:00:00,0.00437310473435899,-0.00013642079290143716,-0.013736263736263687,,,,,,
2013-08-01 16:00:00,0.012568020845633132,0.01254056106256618,0.008913649025069637,,,,,,
2013-08-02 16:00:00,-0.0021432620990636366,0.0016404295581973205,0.004417448923246914,,,,,,
2013-08-03 16:00:00,0.0,,,,,,,,
2013-08-04 16:00:00,0.0,,,,,,,,
2013-08-05 16:00:00,-0.004211666022339844,-0.001479817742605305,,,,,,,
2013-08-06 16:00:00,-0.0075516238841809155,-0.005723022130581068,-0.012644310060472841,,,,,,
2013-08-07 16:00:00,-0.00020753371051644996,-0.003805887932507246,-0.0044543429844099425,,,,,,
2013-08-08 16:00:00,0.0028784361367232727,0.0038854817819991005,0.008948545861297452,,,,,,
2013-08-09 16:00:00,-0.005013577413469084,-0.003569997879209197,0.0005543237250555944,,,,,,
2013-08-10 16:00:00,0.0,,,,,,,,
2013-08-11 16:00:00,0.0,,,,,,,,
2013-08-12 16:00:00,-2.899901273496478e-05,-0.0011528774639061323,0.00221606648199435,,,,,,
2013-08-13 16:00:00,0.005946138383870592,0.0027760185146821215,0.0066334991708125735,,,,,,
2013-08-14 16:00:00,0.007688885811767899,-0.005176606695943664,0.000549148819329881,,,,,,
2013-08-15 16:00:00,-0.017984212981116878,-0.01428156094435129,0.006037321624588365,,,,,,
2013-08-16 16:00:00,-0.003762123563779851,-0.003304601160523002,0.003818876159301654,,,,,,
2013-08-17 16:00:00,0.0,,,,,,,,
2013-08-18 16:00:00,0.0,,,,,,,,
2013-08-19 16:00:00,-0.006866371817407991,-0.005900364167819139,-0.013586956521739135,,,,,,
2013-08-20 16:00:00,0.003363351269392667,0.0038212458841111463,0.00826446280991755,,,,,,
2013-08-21 16:00:00,-0.001957480075304252,-0.005779647169183222,-0.008743169398907069,,,,,,
2013-08-22 16:00:00,0.011296042959331442,0.008619430241051829,0.01047409040793812,,,,,,
2013-08-23 16:00:00,-0.00011209621564574064,0.003946987253765855,0.00654664484451728,,,,,,
2013-08-24 16:00:00,0.0,,,,,,,,
2013-08-25 16:00:00,0.0,,,,,,,,
2013-08-26 16:00:00,0.0004248956232248079,-0.004039675383228136,0.0,,,,,,
2013-08-27 16:00:00,-0.022035958254252374,-0.01587416555004284,-0.01300813008130075,,,,,,
2013-08-28 16:00:00,0.0016642384889126842,0.002747657131642267,0.0021965952773201902,,,,,,
2013-08-29 16:00:00,0.0073704904110916784,0.0019633507853402676,0.008219178082191636,,,,,,
2013-08-30 16:00:00,-0.01090961123804195,-0.003174273732274413,-0.005434782608695565,,,,,,
2013-08-31 16:00:00,0.0,,,,,,,,
2013-09-01 16:00:00,0.0,,,,,,,,
2013-09-02 16:00:00,0.0,,,,,,,,
